id,data,consumo,potencia,tempo_ligado
9,2023-01-18,8.93,3933.87,1 horas 16 minutos
9,2023-01-19,6.86,3027.94,1 horas 49 minutos
9,2023-01-20,12.79,2677.55,2 horas 38 minutos
9,2023-01-21,10.02,2681.96,2 horas 16 minutos
9,2023-01-22,10.21,2067.47,2 horas 7 minutos
9,2023-01-23,7.4,3637.23,4 horas 49 minutos
9,2023-01-24,6.17,3618.59,4 horas 2 minutos
9,2023-01-25,5.58,2920.77,4 horas 56 minutos
9,2023-01-26,5.98,2382.71,3 horas 5 minutos
9,2023-01-27,13.28,3433.41,3 horas 22 minutos
9,2023-01-28,7.12,2848.44,1 horas 55 minutos
9,2023-01-29,9.2,3034.02,3 horas 8 minutos
9,2023-01-30,7.86,2120.38,2 horas 27 minutos
9,2023-01-31,11.95,2581.3,3 horas 49 minutos
9,2023-02-01,6.7,3916.58,2 horas 48 minutos
9,2023-02-02,8.78,3584.17,4 horas 51 minutos
9,2023-02-03,13.28,3701.01,2 horas 8 minutos
9,2023-02-04,13.78,2455.09,2 horas 51 minutos
9,2023-02-05,6.32,2888.52,2 horas 37 minutos
9,2023-02-06,7.72,3955.92,4 horas 14 minutos
9,2023-02-07,12.0,3802.69,2 horas 29 minutos
9,2023-02-08,14.85,3180.36,4 horas 30 minutos
9,2023-02-09,14.25,2484.59,3 horas 4 minutos
9,2023-02-10,12.43,3277.4,1 horas 37 minutos
9,2023-02-11,10.85,2594.61,1 horas 22 minutos
9,2023-02-12,12.03,3913.37,3 horas 18 minutos
9,2023-02-13,9.45,2571.49,2 horas 28 minutos
9,2023-02-14,8.44,3959.2,4 horas 48 minutos
9,2023-02-15,10.95,3823.57,3 horas 37 minutos
9,2023-02-16,7.74,3273.66,4 horas 26 minutos
9,2023-02-17,13.21,3841.72,4 horas 47 minutos
9,2023-02-18,11.36,2947.18,3 horas 21 minutos
9,2023-02-19,5.02,3522.15,3 horas 21 minutos
9,2023-02-20,7.68,2308.48,3 horas 22 minutos
9,2023-02-21,10.53,3122.06,2 horas 49 minutos
9,2023-02-22,15.0,3170.05,4 horas 45 minutos
9,2023-02-23,9.02,2134.67,1 horas 50 minutos
9,2023-02-24,7.12,2297.39,4 horas 14 minutos
9,2023-02-25,5.57,3685.79,3 horas 33 minutos
9,2023-02-26,11.8,2460.67,1 horas 5 minutos
9,2023-02-27,13.53,3137.7,2 horas 57 minutos
9,2023-02-28,6.62,3306.1,1 horas 58 minutos
9,2023-03-01,14.06,3131.33,2 horas 32 minutos
9,2023-03-02,11.25,3499.87,1 horas 17 minutos
9,2023-03-03,5.48,2726.51,2 horas 32 minutos
9,2023-03-04,13.21,3328.29,1 horas 7 minutos
9,2023-03-05,8.87,2680.59,4 horas 34 minutos
9,2023-03-06,5.28,2615.71,4 horas 33 minutos
9,2023-03-07,9.36,3839.84,2 horas 34 minutos
9,2023-03-08,6.33,3164.32,1 horas 3 minutos
9,2023-03-09,10.25,3273.09,1 horas 8 minutos
9,2023-03-10,8.27,2426.06,3 horas 48 minutos
9,2023-03-11,13.89,3936.98,1 horas 2 minutos
9,2023-03-12,6.07,3549.12,3 horas 53 minutos
9,2023-03-13,14.35,3292.03,4 horas 45 minutos
9,2023-03-14,9.31,2867.65,3 horas 10 minutos
9,2023-03-15,10.06,3848.86,3 horas 50 minutos
9,2023-03-16,8.03,2128.48,3 horas 25 minutos
9,2023-03-17,12.42,2586.15,3 horas 23 minutos
9,2023-03-18,8.89,3835.13,4 horas 21 minutos
9,2023-03-19,14.9,3257.19,4 horas 47 minutos
9,2023-03-20,8.02,2784.88,2 horas 48 minutos
9,2023-03-21,9.72,2482.79,2 horas 31 minutos
9,2023-03-22,12.6,2987.19,3 horas 18 minutos
9,2023-03-23,12.59,2061.75,1 horas 48 minutos
9,2023-03-24,8.61,3526.97,2 horas 35 minutos
9,2023-03-25,6.38,2400.35,3 horas 2 minutos
9,2023-03-26,7.27,2486.05,4 horas 35 minutos
9,2023-03-27,12.5,3343.47,3 horas 23 minutos
9,2023-03-28,7.58,2400.75,3 horas 29 minutos
9,2023-03-29,11.98,3108.08,2 horas 47 minutos
9,2023-03-30,10.22,3182.4,3 horas 27 minutos
9,2023-03-31,13.26,2492.17,2 horas 53 minutos
9,2023-04-01,9.13,3689.48,1 horas 15 minutos
9,2023-04-02,14.23,2315.45,3 horas 2 minutos
9,2023-04-03,9.92,3017.5,2 horas 7 minutos
9,2023-04-04,7.03,3063.34,4 horas 50 minutos
9,2023-04-05,7.18,3800.39,3 horas 15 minutos
9,2023-04-06,14.74,2943.99,1 horas 33 minutos
9,2023-04-07,12.85,3031.26,1 horas 39 minutos
9,2023-04-08,13.7,2429.14,1 horas 36 minutos
9,2023-04-09,6.04,2643.72,2 horas 40 minutos
9,2023-04-10,11.79,2695.78,3 horas 19 minutos
9,2023-04-11,7.25,2341.82,4 horas 49 minutos
9,2023-04-12,6.02,3155.54,2 horas 47 minutos
9,2023-04-13,14.77,3026.28,3 horas 57 minutos
9,2023-04-14,10.63,3668.38,1 horas 23 minutos
9,2023-04-15,12.89,3804.71,1 horas 52 minutos
9,2023-04-16,14.06,3526.34,3 horas 40 minutos
9,2023-04-17,9.82,3115.18,1 horas 13 minutos
9,2023-04-18,7.24,3365.14,2 horas 28 minutos
9,2023-04-19,11.5,2856.53,3 horas 54 minutos
9,2023-04-20,14.02,2203.79,1 horas 23 minutos
9,2023-04-21,11.96,3202.81,2 horas 14 minutos
9,2023-04-22,6.47,2952.98,1 horas 15 minutos
9,2023-04-23,7.38,2714.96,4 horas 17 minutos
9,2023-04-24,10.11,2578.04,1 horas 2 minutos
9,2023-04-25,8.53,3955.44,4 horas 30 minutos
9,2023-04-26,13.27,3374.01,2 horas 4 minutos
9,2023-04-27,5.99,2104.97,2 horas 28 minutos
9,2023-04-28,6.53,3283.48,4 horas 15 minutos
9,2023-04-29,11.35,2175.44,3 horas 15 minutos
9,2023-04-30,7.19,3975.66,4 horas 32 minutos
9,2023-05-01,8.88,3469.48,2 horas 17 minutos
9,2023-05-02,9.96,3268.73,3 horas 15 minutos
9,2023-05-03,7.25,2522.04,2 horas 12 minutos
9,2023-05-04,5.17,3613.98,2 horas 17 minutos
9,2023-05-05,8.08,3585.45,1 horas 55 minutos
9,2023-05-06,8.08,2623.51,1 horas 21 minutos
9,2023-05-07,6.16,3929.47,3 horas 41 minutos
9,2023-05-08,9.91,2053.29,3 horas 30 minutos
9,2023-05-09,12.56,2571.38,3 horas 3 minutos
9,2023-05-10,5.65,2417.98,2 horas 4 minutos
9,2023-05-11,11.53,2809.82,4 horas 50 minutos
9,2023-05-12,13.61,2312.04,4 horas 7 minutos
9,2023-05-13,5.18,3521.77,2 horas 43 minutos
9,2023-05-14,14.58,3534.73,2 horas 30 minutos
9,2023-05-15,9.5,3766.22,3 horas 7 minutos
9,2023-05-16,12.99,2918.71,2 horas 29 minutos
9,2023-05-17,7.44,3587.11,2 horas 39 minutos
9,2023-05-18,11.83,3636.52,2 horas 46 minutos
9,2023-05-19,11.88,2636.84,3 horas 9 minutos
9,2023-05-20,8.0,2048.34,1 horas 0 minutos
9,2023-05-21,14.48,2704.58,4 horas 17 minutos
9,2023-05-22,5.31,3336.02,2 horas 21 minutos
9,2023-05-23,8.05,3154.33,1 horas 38 minutos
9,2023-05-24,12.88,3766.93,3 horas 20 minutos
9,2023-05-25,11.57,2840.55,2 horas 9 minutos
9,2023-05-26,11.47,3503.04,3 horas 3 minutos
9,2023-05-27,5.16,2764.09,1 horas 34 minutos
9,2023-05-28,8.51,3498.62,1 horas 24 minutos
9,2023-05-29,10.84,2750.47,2 horas 33 minutos
9,2023-05-30,9.49,2387.71,2 horas 58 minutos
9,2023-05-31,8.97,3275.71,1 horas 1 minutos
9,2023-06-01,10.16,3365.35,3 horas 39 minutos
9,2023-06-02,14.69,3555.29,4 horas 57 minutos
9,2023-06-03,11.57,2900.22,3 horas 36 minutos
9,2023-06-04,8.02,3208.82,3 horas 41 minutos
9,2023-06-05,11.96,3598.36,3 horas 4 minutos
9,2023-06-06,10.35,2011.21,1 horas 31 minutos
9,2023-06-07,14.88,3793.78,2 horas 8 minutos
9,2023-06-08,14.26,2117.55,1 horas 26 minutos
9,2023-06-09,7.78,2050.32,4 horas 46 minutos
9,2023-06-10,10.32,3503.5,1 horas 4 minutos
9,2023-06-11,8.76,2514.54,4 horas 9 minutos
9,2023-06-12,11.53,2069.42,3 horas 32 minutos
9,2023-06-13,12.55,3358.19,2 horas 30 minutos
9,2023-06-14,7.26,2490.68,1 horas 3 minutos
9,2023-06-15,5.82,3151.21,2 horas 56 minutos
9,2023-06-16,13.72,3645.64,4 horas 27 minutos
9,2023-06-17,12.35,2556.77,4 horas 29 minutos
9,2023-06-18,9.96,2457.18,4 horas 0 minutos
9,2023-06-19,5.71,2455.69,1 horas 42 minutos
9,2023-06-20,9.73,3576.38,4 horas 52 minutos
9,2023-06-21,6.48,2641.26,2 horas 57 minutos
9,2023-06-22,6.61,3390.02,3 horas 29 minutos
9,2023-06-23,12.81,3027.84,2 horas 18 minutos
9,2023-06-24,10.45,2399.91,1 horas 10 minutos
9,2023-06-25,5.15,3732.09,1 horas 14 minutos
9,2023-06-26,11.51,3797.22,4 horas 29 minutos
9,2023-06-27,11.23,3131.6,4 horas 25 minutos
9,2023-06-28,5.88,3787.48,1 horas 56 minutos
9,2023-06-29,8.19,2891.22,2 horas 56 minutos
9,2023-06-30,11.01,3643.44,3 horas 30 minutos
9,2023-07-01,12.93,3195.12,3 horas 7 minutos
9,2023-07-02,13.37,2633.95,1 horas 27 minutos
9,2023-07-03,5.98,3712.45,3 horas 54 minutos
9,2023-07-04,5.9,3717.8,1 horas 32 minutos
9,2023-07-05,11.05,2593.07,4 horas 40 minutos
9,2023-07-06,13.41,2549.77,3 horas 31 minutos
9,2023-07-07,9.72,2254.02,2 horas 4 minutos
9,2023-07-08,6.2,3625.27,3 horas 35 minutos
9,2023-07-09,10.04,3236.33,4 horas 15 minutos
9,2023-07-10,12.27,3141.26,4 horas 30 minutos
9,2023-07-11,7.77,3787.04,4 horas 8 minutos
9,2023-07-12,9.89,2929.57,1 horas 27 minutos
9,2023-07-13,8.44,3712.47,1 horas 40 minutos
9,2023-07-14,11.37,3490.91,3 horas 36 minutos
9,2023-07-15,13.08,2819.91,2 horas 41 minutos
9,2023-07-16,13.87,2103.53,2 horas 43 minutos
9,2023-07-17,6.64,3006.88,4 horas 58 minutos
9,2023-07-18,12.33,2313.83,4 horas 6 minutos
9,2023-07-19,11.19,3950.67,1 horas 2 minutos
9,2023-07-20,9.57,3690.53,2 horas 52 minutos
9,2023-07-21,5.04,2747.41,4 horas 22 minutos
9,2023-07-22,5.93,2784.61,2 horas 18 minutos
9,2023-07-23,9.18,2882.68,3 horas 37 minutos
9,2023-07-24,13.82,3312.82,1 horas 14 minutos
9,2023-07-25,11.97,2941.75,4 horas 10 minutos
9,2023-07-26,9.76,2779.92,3 horas 19 minutos
9,2023-07-27,14.71,2915.92,3 horas 30 minutos
9,2023-07-28,9.55,2924.28,3 horas 42 minutos
9,2023-07-29,9.4,2946.65,3 horas 50 minutos
9,2023-07-30,5.65,2831.96,1 horas 37 minutos
9,2023-07-31,12.12,2741.0,3 horas 12 minutos
9,2023-08-01,14.22,2802.22,1 horas 10 minutos
9,2023-08-02,14.43,2326.91,3 horas 54 minutos
9,2023-08-03,12.77,3794.57,1 horas 16 minutos
9,2023-08-04,5.48,2898.78,4 horas 7 minutos
9,2023-08-05,14.04,2500.37,4 horas 20 minutos
9,2023-08-06,9.46,2265.91,1 horas 25 minutos
9,2023-08-07,13.38,2441.02,2 horas 58 minutos
9,2023-08-08,14.07,2110.25,4 horas 48 minutos
9,2023-08-09,12.83,3409.16,1 horas 48 minutos
9,2023-08-10,7.55,2892.46,3 horas 40 minutos
9,2023-08-11,13.94,2271.41,2 horas 18 minutos
9,2023-08-12,13.67,3903.93,1 horas 53 minutos
9,2023-08-13,13.27,3211.25,2 horas 29 minutos
9,2023-08-14,14.89,2596.52,4 horas 15 minutos
9,2023-08-15,11.71,2847.3,3 horas 38 minutos
9,2023-08-16,11.94,2645.57,3 horas 40 minutos
9,2023-08-17,13.64,2990.75,2 horas 24 minutos
9,2023-08-18,7.63,2261.43,4 horas 10 minutos
9,2023-08-19,13.98,2966.04,4 horas 23 minutos
9,2023-08-20,10.13,3827.04,2 horas 4 minutos
9,2023-08-21,11.4,2230.62,3 horas 34 minutos
9,2023-08-22,7.64,2079.97,2 horas 45 minutos
9,2023-08-23,6.11,2415.18,2 horas 7 minutos
9,2023-08-24,9.92,3504.85,2 horas 7 minutos
9,2023-08-25,12.41,2283.48,4 horas 41 minutos
9,2023-08-26,9.81,3519.49,4 horas 32 minutos
9,2023-08-27,7.84,2849.09,3 horas 22 minutos
9,2023-08-28,14.58,3066.59,1 horas 56 minutos
9,2023-08-29,9.23,2834.16,1 horas 34 minutos
9,2023-08-30,9.41,3129.76,3 horas 17 minutos
9,2023-08-31,7.46,3047.87,3 horas 37 minutos
9,2023-09-01,6.5,3389.41,2 horas 9 minutos
9,2023-09-02,11.52,3299.63,3 horas 23 minutos
9,2023-09-03,7.14,3145.85,3 horas 46 minutos
9,2023-09-04,13.61,3733.67,2 horas 24 minutos
9,2023-09-05,14.92,3523.03,4 horas 57 minutos
9,2023-09-06,12.93,2337.93,3 horas 58 minutos
9,2023-09-07,6.42,2700.38,3 horas 54 minutos
9,2023-09-08,14.82,3149.45,2 horas 35 minutos
9,2023-09-09,9.58,2166.58,3 horas 47 minutos
9,2023-09-10,5.79,3727.64,4 horas 23 minutos
9,2023-09-11,13.08,2842.96,4 horas 4 minutos
9,2023-09-12,7.67,2939.07,2 horas 25 minutos
9,2023-09-13,5.81,2572.26,4 horas 31 minutos
9,2023-09-14,10.87,2270.9,1 horas 51 minutos
9,2023-09-15,7.39,3478.85,3 horas 59 minutos
9,2023-09-16,14.56,2903.85,2 horas 39 minutos
9,2023-09-17,9.22,2075.6,1 horas 23 minutos
9,2023-09-18,9.85,2957.81,4 horas 27 minutos
9,2023-09-19,12.47,2573.18,4 horas 44 minutos
9,2023-09-20,7.91,3925.51,1 horas 54 minutos
9,2023-09-21,7.54,2742.15,1 horas 29 minutos
9,2023-09-22,12.69,2836.21,1 horas 56 minutos
9,2023-09-23,7.86,2688.08,3 horas 45 minutos
9,2023-09-24,8.8,3435.37,2 horas 16 minutos
9,2023-09-25,5.26,2962.01,1 horas 43 minutos
9,2023-09-26,13.93,3833.42,3 horas 57 minutos
9,2023-09-27,6.76,2906.1,4 horas 38 minutos
9,2023-09-28,14.85,3453.8,1 horas 22 minutos
9,2023-09-29,5.95,3484.66,4 horas 13 minutos
9,2023-09-30,14.89,2925.2,2 horas 52 minutos
9,2023-10-01,5.6,3734.0,2 horas 51 minutos
9,2023-10-02,14.22,3734.71,4 horas 37 minutos
9,2023-10-03,10.25,2350.6,3 horas 8 minutos
9,2023-10-04,10.89,2297.45,1 horas 25 minutos
9,2023-10-05,14.44,3155.85,4 horas 50 minutos
9,2023-10-06,5.53,3459.2,3 horas 49 minutos
9,2023-10-07,8.3,3099.82,4 horas 36 minutos
9,2023-10-08,6.64,2895.29,1 horas 3 minutos
9,2023-10-09,5.73,2100.1,1 horas 28 minutos
9,2023-10-10,5.73,2415.51,2 horas 56 minutos
9,2023-10-11,7.33,3889.65,2 horas 28 minutos
9,2023-10-12,8.31,2976.03,2 horas 14 minutos
9,2023-10-13,13.92,2128.4,4 horas 2 minutos
9,2023-10-14,10.09,2711.76,3 horas 54 minutos
9,2023-10-15,13.96,2341.54,2 horas 40 minutos
9,2023-10-16,13.5,3699.22,1 horas 30 minutos
9,2023-10-17,13.06,3386.97,2 horas 0 minutos
9,2023-10-18,5.79,2298.35,1 horas 31 minutos
9,2023-10-19,8.83,3768.38,4 horas 14 minutos
9,2023-10-20,11.57,2512.67,4 horas 54 minutos
9,2023-10-21,7.11,3057.14,3 horas 35 minutos
9,2023-10-22,13.47,2818.76,3 horas 1 minutos
9,2023-10-23,10.61,2588.3,3 horas 22 minutos
9,2023-10-24,10.78,2175.46,4 horas 38 minutos
9,2023-10-25,14.66,2816.05,3 horas 19 minutos
9,2023-10-26,13.02,2366.0,4 horas 55 minutos
9,2023-10-27,11.02,2637.93,4 horas 14 minutos
9,2023-10-28,13.35,3749.56,4 horas 15 minutos
9,2023-10-29,8.93,2546.39,3 horas 36 minutos
9,2023-10-30,8.17,2824.0,2 horas 51 minutos
9,2023-10-31,7.85,2255.21,4 horas 43 minutos
9,2023-11-01,13.74,2342.39,4 horas 14 minutos
9,2023-11-02,14.91,2408.91,1 horas 34 minutos
9,2023-11-03,8.12,3619.33,1 horas 51 minutos
9,2023-11-04,9.5,3983.43,2 horas 35 minutos
9,2023-11-05,6.42,3329.85,1 horas 13 minutos
9,2023-11-06,7.59,3461.28,2 horas 42 minutos
9,2023-11-07,9.64,3339.52,3 horas 50 minutos
9,2023-11-08,6.09,3318.36,2 horas 34 minutos
9,2023-11-09,11.36,3008.13,4 horas 56 minutos
9,2023-11-10,9.91,2730.46,1 horas 16 minutos
9,2023-11-11,5.4,2026.79,2 horas 25 minutos
9,2023-11-12,10.2,2516.73,1 horas 12 minutos
9,2023-11-13,6.35,3304.0,4 horas 15 minutos
9,2023-11-14,6.38,2346.11,3 horas 53 minutos
9,2023-11-15,6.74,2577.66,3 horas 36 minutos
9,2023-11-16,14.3,3804.81,3 horas 37 minutos
9,2023-11-17,11.16,3798.17,2 horas 40 minutos
9,2023-11-18,14.5,3088.37,2 horas 53 minutos
9,2023-11-19,9.34,2916.12,2 horas 31 minutos
9,2023-11-20,8.79,2756.48,3 horas 48 minutos
9,2023-11-21,12.43,3739.36,3 horas 11 minutos
9,2023-11-22,12.84,3235.76,3 horas 8 minutos
9,2023-11-23,7.37,2709.05,3 horas 53 minutos
9,2023-11-24,7.9,3579.61,2 horas 34 minutos
9,2023-11-25,7.65,2764.19,2 horas 33 minutos
9,2023-11-26,13.85,2869.06,4 horas 6 minutos
9,2023-11-27,10.19,3422.42,2 horas 49 minutos
9,2023-11-28,7.72,2232.86,2 horas 57 minutos
9,2023-11-29,14.85,2419.16,2 horas 57 minutos
9,2023-11-30,14.8,2544.88,4 horas 36 minutos
9,2023-12-01,12.1,2702.7,1 horas 48 minutos
9,2023-12-02,6.92,2007.37,2 horas 32 minutos
9,2023-12-03,14.7,2725.24,3 horas 0 minutos
9,2023-12-04,6.25,3386.84,3 horas 17 minutos
9,2023-12-05,12.77,3500.84,3 horas 9 minutos
9,2023-12-06,10.81,3097.99,3 horas 53 minutos
9,2023-12-07,11.89,3571.52,4 horas 22 minutos
9,2023-12-08,13.11,2294.25,3 horas 2 minutos
9,2023-12-09,6.45,2390.46,2 horas 42 minutos
9,2023-12-10,11.67,2463.93,4 horas 34 minutos
9,2023-12-11,8.7,3267.1,2 horas 5 minutos
9,2023-12-12,10.46,3895.62,1 horas 13 minutos
9,2023-12-13,14.3,3456.5,4 horas 16 minutos
9,2023-12-14,10.07,2761.12,4 horas 29 minutos
9,2023-12-15,12.31,3846.28,1 horas 27 minutos
9,2023-12-16,10.03,3808.81,2 horas 3 minutos
9,2023-12-17,7.73,3001.26,1 horas 29 minutos
9,2023-12-18,5.36,3980.09,4 horas 20 minutos
9,2023-12-19,7.26,3678.47,3 horas 17 minutos
9,2023-12-20,14.79,2148.94,4 horas 52 minutos
9,2023-12-21,10.56,2385.05,3 horas 20 minutos
9,2023-12-22,5.15,3213.58,3 horas 19 minutos
9,2023-12-23,13.84,2823.8,4 horas 26 minutos
9,2023-12-24,13.08,2841.0,2 horas 30 minutos
9,2023-12-25,9.2,2629.1,4 horas 13 minutos
9,2023-12-26,8.13,3477.08,3 horas 7 minutos
9,2023-12-27,6.63,2188.32,2 horas 16 minutos
9,2023-12-28,9.68,3654.56,1 horas 8 minutos
9,2023-12-29,9.04,2080.26,3 horas 52 minutos
9,2023-12-30,6.98,3957.44,3 horas 57 minutos
9,2023-12-31,8.46,3074.98,4 horas 46 minutos
10,2023-01-01,13.25,3832.23,1 horas 12 minutos
10,2023-01-02,13.92,2013.49,2 horas 38 minutos
10,2023-01-03,9.98,3197.85,4 horas 31 minutos
10,2023-01-04,13.51,3042.34,2 horas 56 minutos
10,2023-01-05,6.79,2577.33,4 horas 43 minutos
10,2023-01-06,10.99,3517.22,4 horas 38 minutos
10,2023-01-07,7.1,2827.02,1 horas 36 minutos
10,2023-01-08,11.63,3381.82,2 horas 25 minutos
10,2023-01-09,11.88,2801.66,4 horas 1 minutos
10,2023-01-10,13.79,3708.53,3 horas 50 minutos
10,2023-01-11,13.39,2604.69,4 horas 50 minutos
10,2023-01-12,12.69,2003.6,1 horas 25 minutos
10,2023-01-13,7.56,2888.18,3 horas 40 minutos
10,2023-01-14,9.94,3677.21,1 horas 25 minutos
10,2023-01-15,5.29,2425.23,1 horas 57 minutos
10,2023-01-16,6.67,2003.72,2 horas 12 minutos
10,2023-01-17,9.81,2738.53,4 horas 34 minutos
10,2023-01-18,14.62,2324.88,1 horas 3 minutos
10,2023-01-19,8.34,2577.39,1 horas 40 minutos
10,2023-01-20,11.86,2964.07,4 horas 59 minutos
10,2023-01-21,13.79,2221.22,4 horas 5 minutos
10,2023-01-22,13.45,2747.83,3 horas 28 minutos
10,2023-01-23,14.73,3052.68,4 horas 51 minutos
10,2023-01-24,13.34,2949.5,2 horas 57 minutos
10,2023-01-25,13.92,3430.86,1 horas 42 minutos
10,2023-01-26,14.98,2369.61,4 horas 38 minutos
10,2023-01-27,10.49,2701.4,3 horas 57 minutos
10,2023-01-28,14.23,3612.71,4 horas 44 minutos
10,2023-01-29,10.97,2388.24,3 horas 44 minutos
10,2023-01-30,6.2,3923.52,2 horas 35 minutos
10,2023-01-31,14.88,3877.62,4 horas 36 minutos
10,2023-02-01,10.8,3071.06,3 horas 3 minutos
10,2023-02-02,10.0,2973.44,2 horas 12 minutos
10,2023-02-03,10.24,2495.85,2 horas 34 minutos
10,2023-02-04,6.44,2167.8,2 horas 0 minutos
10,2023-02-05,13.82,3665.94,1 horas 59 minutos
10,2023-02-06,14.06,3830.97,4 horas 10 minutos
10,2023-02-07,6.41,2212.0,1 horas 43 minutos
10,2023-02-08,7.21,3549.58,4 horas 50 minutos
10,2023-02-09,11.09,3163.44,3 horas 17 minutos
10,2023-02-10,7.07,3439.7,2 horas 7 minutos
10,2023-02-11,8.36,3712.71,2 horas 2 minutos
10,2023-02-12,11.89,2507.63,3 horas 38 minutos
10,2023-02-13,7.24,2959.81,3 horas 2 minutos
10,2023-02-14,10.57,2966.02,2 horas 15 minutos
10,2023-02-15,10.48,3365.48,1 horas 58 minutos
10,2023-02-16,13.69,2113.74,1 horas 1 minutos
10,2023-02-17,10.5,2164.28,1 horas 54 minutos
10,2023-02-18,8.62,2319.62,4 horas 2 minutos
10,2023-02-19,5.94,2444.28,3 horas 54 minutos
10,2023-02-20,11.85,2669.57,4 horas 23 minutos
10,2023-02-21,9.41,3090.37,3 horas 16 minutos
10,2023-02-22,8.24,2333.59,4 horas 14 minutos
10,2023-02-23,10.23,2332.64,4 horas 22 minutos
10,2023-02-24,8.07,3431.45,1 horas 34 minutos
10,2023-02-25,12.01,2349.94,4 horas 51 minutos
10,2023-02-26,5.13,2607.4,4 horas 10 minutos
10,2023-02-27,8.57,2589.29,4 horas 58 minutos
10,2023-02-28,7.9,2919.66,2 horas 5 minutos
10,2023-03-01,5.08,2229.56,1 horas 46 minutos
10,2023-03-02,9.82,3947.44,3 horas 41 minutos
10,2023-03-03,10.83,2920.69,4 horas 48 minutos
10,2023-03-04,12.52,3806.29,4 horas 51 minutos
10,2023-03-05,14.28,3421.82,1 horas 38 minutos
10,2023-03-06,14.07,2248.98,2 horas 3 minutos
10,2023-03-07,13.3,2572.8,4 horas 21 minutos
10,2023-03-08,8.39,3231.59,4 horas 8 minutos
10,2023-03-09,12.06,2769.47,4 horas 45 minutos
10,2023-03-10,10.4,3437.13,1 horas 54 minutos
10,2023-03-11,14.17,2466.79,3 horas 43 minutos
10,2023-03-12,7.77,2482.94,4 horas 5 minutos
10,2023-03-13,13.64,3608.78,1 horas 7 minutos
10,2023-03-14,10.58,3094.6,2 horas 59 minutos
10,2023-03-15,9.65,2831.88,3 horas 16 minutos
10,2023-03-16,14.13,2213.7,1 horas 35 minutos
10,2023-03-17,10.7,2376.8,4 horas 40 minutos
10,2023-03-18,12.58,3203.63,4 horas 5 minutos
10,2023-03-19,12.85,3848.34,1 horas 1 minutos
10,2023-03-20,7.7,2797.38,2 horas 2 minutos
10,2023-03-21,12.89,3364.48,3 horas 13 minutos
10,2023-03-22,10.54,2478.49,4 horas 30 minutos
10,2023-03-23,14.58,3239.97,3 horas 21 minutos
10,2023-03-24,9.91,3142.98,1 horas 35 minutos
10,2023-03-25,8.63,2591.7,4 horas 14 minutos
10,2023-03-26,10.36,2173.62,4 horas 32 minutos
10,2023-03-27,14.12,2460.24,2 horas 14 minutos
10,2023-03-28,14.3,3495.19,3 horas 16 minutos
10,2023-03-29,12.32,2057.39,3 horas 36 minutos
10,2023-03-30,11.22,2633.07,3 horas 58 minutos
10,2023-03-31,5.76,2943.59,1 horas 22 minutos
10,2023-04-01,11.59,3379.43,2 horas 26 minutos
10,2023-04-02,9.13,3304.13,2 horas 56 minutos
10,2023-04-03,9.67,2604.37,3 horas 27 minutos
10,2023-04-04,12.42,3922.51,2 horas 8 minutos
10,2023-04-05,9.16,2218.17,2 horas 41 minutos
10,2023-04-06,5.93,2092.74,4 horas 57 minutos
10,2023-04-07,13.03,2925.67,3 horas 8 minutos
10,2023-04-08,14.89,2403.98,4 horas 32 minutos
10,2023-04-09,9.28,2570.55,3 horas 3 minutos
10,2023-04-10,14.17,2897.0,2 horas 4 minutos
10,2023-04-11,11.44,2250.36,4 horas 5 minutos
10,2023-04-12,10.13,2837.33,2 horas 11 minutos
10,2023-04-13,7.68,2751.96,3 horas 21 minutos
10,2023-04-14,10.69,3227.09,3 horas 30 minutos
10,2023-04-15,8.27,3057.04,4 horas 56 minutos
10,2023-04-16,7.5,2290.03,3 horas 9 minutos
10,2023-04-17,6.75,3736.93,3 horas 52 minutos
10,2023-04-18,8.54,2328.0,1 horas 39 minutos
10,2023-04-19,5.48,2317.26,2 horas 57 minutos
10,2023-04-20,10.9,3659.78,2 horas 50 minutos
10,2023-04-21,8.65,2182.44,4 horas 53 minutos
10,2023-04-22,7.6,2624.1,2 horas 50 minutos
10,2023-04-23,5.44,3982.02,1 horas 3 minutos
10,2023-04-24,9.06,3449.49,4 horas 6 minutos
10,2023-04-25,14.95,2542.44,4 horas 12 minutos
10,2023-04-26,8.19,2016.07,3 horas 42 minutos
10,2023-04-27,11.6,3057.36,2 horas 45 minutos
10,2023-04-28,10.54,2717.35,1 horas 4 minutos
10,2023-04-29,10.13,3755.38,1 horas 36 minutos
10,2023-04-30,10.71,2955.12,4 horas 57 minutos
10,2023-05-01,12.86,2364.63,4 horas 9 minutos
10,2023-05-02,7.46,3938.0,4 horas 5 minutos
10,2023-05-03,8.63,3770.59,1 horas 10 minutos
10,2023-05-04,6.4,2405.63,4 horas 23 minutos
10,2023-05-05,11.07,3142.44,4 horas 40 minutos
10,2023-05-06,5.36,3768.15,3 horas 48 minutos
10,2023-05-07,11.41,3235.96,4 horas 48 minutos
10,2023-05-08,7.23,2850.47,1 horas 27 minutos
10,2023-05-09,13.16,3697.45,2 horas 1 minutos
10,2023-05-10,12.48,2098.21,4 horas 1 minutos
10,2023-05-11,8.84,2856.57,1 horas 14 minutos
10,2023-05-12,6.74,3042.95,1 horas 59 minutos
10,2023-05-13,5.15,3760.8,3 horas 34 minutos
10,2023-05-14,5.74,3611.37,1 horas 53 minutos
